Pct,lon,lat
458,-95.4546739158635,29.639297476274248
462,-95.55001584103172,29.647366562056295
384,-95.51677820750203,29.65023889338472
652,-95.5286718124895,29.648464743938305
22,-95.49698165293452,29.644401021975792
638,-95.50318406538521,29.644896951182318
815,-95.3119042733504,29.646369053422536
820,-95.30966107948383,29.638056057259472
294,-95.37454386173661,29.644586182585368
392,-95.35756093911293,29.643935038691385
289,-95.23331526613127,29.64040743463726
132,-95.34519684740444,29.640913571631252
271,-95.36862287973489,29.632032166721356
286,-95.47952035030572,29.618623424005747
377,-95.01398697405664,29.610225238731303
372,-95.52508667491541,29.641263716041795
174,-95.10007531365788,29.60778537605883
755,-95.20844493076461,29.619847592248394
718,-95.14008139286359,29.614541698284096
422,-95.34221875505548,29.6306777172238
506,-95.52298027579697,29.634462736506887
849,-95.27236552229164,29.623367941124666
801,-95.28143487793434,29.62414088609204
715,-95.1724765706599,29.603016965718183
337,-95.50232426753506,29.6247167078435
355,-95.37773557564464,29.61648925310706
418,-95.23044791147774,29.616862889181697
536,-95.25421094536404,29.611900898892504
724,-95.1184890008646,29.61264753474916
402,-95.34917711281906,29.616857847314755
243,-95.34467718737523,29.62577518775765
216,-95.43360971911864,29.62363355440435
292,-95.45532434154929,29.62064128685833
415,-95.0660119207475,29.592170802401974
842,-95.2072401738338,29.600416442617753
319,-95.43239326833512,29.61645524535198
630,-95.35258021649483,29.60041679931989
721,-95.11489002509454,29.601443156124795
76,-95.22865335468413,29.60199386052716
131,-95.41387476020896,29.597769483662756
333,-95.01894716613857,29.581839851229375
722,-95.45058475864384,29.605669530672927
654,-95.24374738038414,29.58924411108732
774,-95.2638424816522,29.596297754930507
92,-95.11056219866538,29.58988052129661
417,-95.21779628354288,29.590369928483675
699,-95.1515965364427,29.58432971328271
568,-95.13593655282156,29.586208344215287
476,-95.23022847234759,29.587388088348515
90,-95.046182140637,29.5730913348808
703,-95.05294057437138,29.580384661150564
475,-95.18641543809444,29.57384693496612
391,-95.08960966006703,29.568897872560974
545,-95.21569691989025,29.573275503755806
306,-95.11498539041901,29.580270519535908
473,-95.13101157598547,29.576461504460475
393,-95.1561646837074,29.56667440284651
692,-95.03368614149605,29.562705371229733
745,-95.11941085792562,29.568305709843884
744,-95.13977175155681,29.569384857607584
537,-95.23451033295959,29.56361787297151
746,-95.11186635078842,29.565698457253166
474,-95.19135417164559,29.551279190100004
728,-95.12758017630007,29.562484280447684
732,-95.13180972486627,29.559212045019912
416,-95.14134477542075,29.552121685426968
307,-95.08574091881677,29.545448296795183
750,-95.12764598671522,29.537548548964605
845,-95.15835216034243,29.54951897840213
748,-95.10610026471234,29.55143068738764
782,-95.16596656668105,29.542786137983924
91,-95.10403530471498,29.53338786182947
655,-95.17193686379763,29.533191668980734
349,-95.15134628164567,29.53000608834098
378,-95.17500040626706,29.52207507313944
761,-95.47834401832716,29.789024652380345
456,-94.97238224926926,29.78276910705675
829,-95.51244556602018,29.67658604243463
313,-95.46609822425069,29.821490510992298
323,-95.45308835968783,29.81221398839602
103,-94.96371175819544,29.826104399364127
445,-95.539037077636,29.816608215760773
875,-95.69178888292278,29.896925717064654
876,-95.53118826569023,30.062837429219606
877,-95.7427165094863,29.849076252328313
879,-95.71186899267461,29.80965269065442
880,-95.55534653823685,30.05418837102612
881,-95.69971098408655,29.858440981497512
882,-95.6601749436979,29.861441799469162
883,-95.41701361974856,30.008456275843404
884,-95.50335770008684,29.931372272435283
885,-95.16243922764984,29.982187846969868
887,-95.39168839980712,29.765605180241952
886,-95.39546162811747,29.765912461253638
889,-95.34576880888578,29.76149694025639
924,-95.33944185488224,29.761673760838395
890,-95.35951632453857,29.760755032314652
891,-95.44322117333249,29.68453235553694
892,-95.34652000165237,29.743244410954485
893,-95.50384677414866,29.633846477595604
895,-95.40631153697119,29.72823408112957
896,-95.39251370103635,29.726967072210233
897,-95.42393276717293,30.100316237308682
900,-95.34977464896463,29.778993329767008
901,-95.79867472892417,30.01007240149261
902,-95.4345218025773,29.788090945818627
904,-95.57600343201143,29.8862281653073
905,-95.25427185627957,29.78207869758675
906,-95.41931148542722,29.71384642385687
907,-95.11546521229367,29.52102319816162
908,-95.20829359480153,29.654914931199418
909,-95.37163202546985,29.863493758170613
910,-95.36660580667012,29.863234421819012
911,-95.25943589567514,30.000667401666014
912,-95.42033605407717,30.042417603229907
915,-95.57515572981441,30.12932197679637
916,-95.57485127327743,30.089101906883624
919,-95.76549525174875,29.86796173914738
923,-95.73903749138537,29.968798076508982
922,-95.38451387954245,29.73224080961929
925,-95.1679638353511,29.74847338925515
926,-95.5995679402236,30.018253945225016
927,-95.43011224087248,29.822950793923575
928,-95.35314971909013,29.812424229335146
929,-95.32715408009616,29.759785053038907
930,-95.33305600715116,29.836576308098913
931,-95.43793830694933,29.686836353874856
932,-95.4336703005115,29.686761091876868
933,-95.42458096573777,29.684447237624084
935,-95.22952155551559,29.769614800827373
936,-95.35965806866768,29.93528492487624
937,-95.31571158374385,29.868380947621972
938,-95.51146097996549,29.687696169217755
939,-95.58205368664888,29.884201111493724
942,-95.46173674065592,29.777861701673345
945,-95.30668152833032,29.680890696502665
921,-95.30236083460716,29.677770641890117
946,-95.2981613898233,29.67985245697671
947,-95.460190644759,29.660644290295192
948,-95.44772384246852,29.670213806616495
949,-95.44241784600915,29.66619873531044
950,-95.12837668067598,29.72560490355024
951,-95.70914796550022,29.847856337219927
952,-95.49901137726873,29.66712404179194
956,-95.42709703383854,29.702642076911385
957,-95.45533627507378,29.96175832427422
958,-95.44730549227263,29.954348073970813
959,-95.41422055382021,29.92827244963954
960,-95.24322246780407,29.94169964233801
961,-95.48224366090797,29.917509521378186
962,-95.35216552336102,29.766888325328125
963,-95.17377350876937,29.842218289323476
964,-95.16342250663314,29.957371877703423
965,-95.17635289263131,29.86720494521288
966,-95.51113419430433,29.84612156503573
968,-95.20884014449457,29.943542394523533
967,-95.21419539629456,29.979562078982465
969,-95.34492557889546,29.623486440758114
970,-95.4053041723729,29.939725426692736
975,-95.46941404077343,29.846243332900723
976,-95.1440004676619,29.850193758719854
977,-95.48858408359209,29.907920293261217
980,-95.61333083727017,29.92966386939277
982,-95.66263883670423,30.03403107698631
983,-95.58357337827584,29.998390251486782
984,-95.60180588903084,29.67557166863159
986,-95.50540605262582,29.668686840530604
985,-95.51250575481421,29.671344490845517
987,-95.42814250872607,29.89128081578405
988,-95.07624060547566,29.89019608343404
991,-95.60726608140965,29.875684193354292
992,-95.70748800356134,29.818205591247747
994,-95.43717919473141,29.660709960562933
995,-95.41338700610662,29.650643931628462
996,-95.21855635299671,29.584717391982515
997,-95.43476406325128,30.02646609671578
998,-95.59004741103176,30.03829614045966
1000,-95.57915711573389,29.677198256502145
1001,-95.59565477734634,29.681978382803244
1002,-95.54834729793389,29.687283282016914
1003,-95.4959229509965,29.7945078682839
1004,-95.45876713850599,29.836421181734586
1006,-95.69942748120795,29.80360673547945
1007,-95.31236733967388,30.014189331520264
1008,-95.10487831523042,29.905885004155333
1010,-95.30896021787004,29.607462748682504
1011,-95.50843569464367,29.823108619259013
1012,-95.46167299697281,29.928218179636
990,-95.47250148602994,29.926272933634255
981,-95.4833066718631,29.97310446528291
825,-95.4790526374806,29.97402683864399
898,-95.69452730583892,29.874144179123995
753,-95.37468878614521,30.06809159943905
754,-95.5063276685411,29.645375483702257
789,-95.6336032809853,29.892265976917404
788,-95.58485006397552,30.007821376842536
918,-95.3704022038633,29.765246425398328
955,-95.5441072336675,30.149102727737066
878,-95.52658746004879,30.118729069639937
943,-95.5643565324897,29.692704392065515
971,-95.5516724064905,29.8651938515092
903,-95.64095617738761,30.05973456274949
920,-95.12914683998625,29.55329977421072
834,-95.31444322667522,29.934957109324316
791,-95.27298498447468,29.671219822368876
941,-95.119050852344,29.54939443466469
972,-95.19892901940014,29.623420641256423
894,-95.44663199419122,29.99816140116442
776,-95.19617831954197,29.993129721276865
77,-95.38222511263272,29.860026541481655
835,-95.37423441381247,29.862388317696666
653,-95.29243672508181,29.610289427066594
974,-95.45729316862099,29.679304243457718
954,-95.14701847645527,29.77096183342147
944,-95.51819899715666,29.727708652036636
978,-95.35262892048956,29.79279128475925
953,-95.35162943423869,29.79110118229117
917,-95.35129192361111,29.791405082071012
843,-95.27490372306629,29.60660867535966
940,-95.34753524897678,29.781735486798276
831,-95.17852152728342,29.76960776813094
731,-95.72718903770712,29.79896140940788
913,-95.686531561923,29.85249504727109
973,-95.5105973463081,29.79906946801198
706,-95.59888792746821,29.72569689568056
934,-95.38898943749633,29.936992614173565
836,-95.38618987827215,29.838905735081365
989,-95.39597674375469,29.851933037540753
914,-95.38927282764097,29.84377519110868
332,-95.47231526527153,29.63474539404577
96,-95.21676355479136,29.902335592680117
283,-95.4036016588807,29.97704797495333
421,-95.18908595136024,29.930743533401763
678,-95.43864462340349,29.970962810339252
741,-95.15108036890253,29.807229322990864
762,-95.24705715810346,29.573193070903876
783,-95.40702022355153,30.01413894009259
742,-95.14520277144118,29.514845612186285
405,-95.76766647783887,30.015661296484257
331,-95.790887805095707,29.84542617705736
999,-95.3683913985466,29.77666150724875
598,-95.71312151611892,29.892198052238694
624,-95.80195327388502,29.92725128341002
511,-95.6987185003206,29.941599324501794
790,-95.69867852626534,29.888620565743775
862,-95.6718892057284,29.93276738136542
1009,-95.70376288364852,29.814926714492213
899,-95.68455169170329,29.741077962144058
796,-95.7484813221033,29.824397958380096
785,-95.77426545413842,29.830900797395316
806,-95.71280264225946,30.0065568463757
817,-95.68767862034636,29.99416731824736
872,-95.14059683884204,29.753410858776743
1005,-95.34659196533913,29.7646171376113
539,-95.48614452237844,30.077575041173414
691,-95.66333172432843,30.01160695536043
694,-95.56342587195441,29.962573708970222
137,-95.57309460943371,30.066936108612133
503,-95.51562038396507,30.1321977080429
841,-95.30560789250688,30.025108423345976
979,-95.23675303397957,29.99916029822123
666,-95.2209340986759,29.999368384445276
118,-95.24322704887685,29.924006886476263
141,-95.10933887132074,29.771887238886503
546,-95.13975589983647,30.04928005270545
684,-95.58108506197803,30.028019438176706
778,-95.35381030003286,29.825467433566644
388,-95.20238006176825,29.9739936106672
493,-95.51292272459361,29.944325731644707
553,-95.65764872659888,29.872626675113718
993,-95.37677932418197,29.81375806671563
381,-95.13267622689746,29.791459231989958
267,-95.18974475290537,29.68137292149495
242,-95.20004319840372,29.66928745499127
419,-95.18320319110343,29.671448910806664
277,-95.20171950969868,29.685105388933327
